[t=  0] PL1, THIS IS HQ: OPORD — SEIZE OBJ ALPHA. OUT.
[t=  1] SL2, THIS IS PL1: ADVANCE TO WP SILVER. OUT.
[t=  1] PL1, THIS IS SL2: WILCO. OUT.
[t=  2] SL1, THIS IS PL1: ADVANCE TO PL AMBER AT MY COMMAND. OUT.
[t=  2] PL1, THIS IS SL1: WILCO. OUT.
[t=  3] PSG1, THIS IS PL1: ADVANCE TO PL COBALT AT MY COMMAND. OUT.
[t=  3] PL1, THIS IS PSG1: WILCO. OUT.
[t=  4] TL1, THIS IS SL1: ADVANCE TO PL COBALT AT MY COMMAND. OUT.
[t=  4] SL1, THIS IS TL1: WILCO. OUT.
[t=  4] TL1 RFN1 RFN3 RFN4, THIS IS RFN2: PREPARE TO BOUND ON MY SIGNAL. OUT.
[t=  5] TL2, THIS IS SL1: ADVANCE TO PL AMBER AT MY COMMAND. OUT.
[t=  5] SL1, THIS IS TL2: WILCO. OUT.
[t=  5] RFN2: GO! OUT.
[t=  6] RFN1, THIS IS TL1: ADVANCE TO PL COBALT AT MY COMMAND. OUT.
[t=  6] TL1, THIS IS RFN1: WILCO. OUT.
[t=  7] RFN2, THIS IS TL1: ADVANCE TO PL AMBER AT MY COMMAND. OUT.
[t=  7] TL1, THIS IS RFN2: WILCO. OUT.
[t=  8] RFN4, THIS IS TL2: ADVANCE TO PL AMBER AT MY COMMAND. OUT.
[t=  8] TL2, THIS IS RFN4: WILCO. OUT.
[t=  9] RFN3, THIS IS TL2: ADVANCE TO PL COBALT AT MY COMMAND. OUT.
[t=  9] TL2, THIS IS RFN3: WILCO. OUT.
[t= 10] TL3, THIS IS SL2: ADVANCE TO PL COBALT AT MY COMMAND. OUT.
[t= 10] SL2, THIS IS TL3: WILCO. OUT.
[t= 11] TL4, THIS IS SL2: ADVANCE TO PL AMBER AT MY COMMAND. OUT.
[t= 11] SL2, THIS IS TL4: WILCO. OUT.
[t= 12] RFN5, THIS IS TL3: ADVANCE TO PL COBALT AT MY COMMAND. OUT.
[t= 12] TL3, THIS IS RFN5: WILCO. OUT.
[t= 13] RFN6, THIS IS TL3: ADVANCE TO PL AMBER AT MY COMMAND. OUT.
[t= 13] TL3, THIS IS RFN6: WILCO. OUT.
[t= 14] RFN7, THIS IS TL4: ADVANCE TO PL COBALT AT MY COMMAND. OUT.
[t= 14] TL4, THIS IS RFN7: WILCO. OUT.
[t= 15] RFN8, THIS IS TL4: ADVANCE TO PL AMBER AT MY COMMAND. OUT.
[t= 15] TL4, THIS IS RFN8: WILCO. OUT.
[t= 17] TL1, THIS IS RFN2: SITREP, GRID 0006, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 52] SL1, THIS IS TL2: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 53] TL4, THIS IS RFN8: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 54] SL1, THIS IS PL1: FORMATION COLUMN. OUT.
[t= 54] PL1, THIS IS SL1: WILCO. OUT.
[t= 58] SL1, THIS IS TL2: SITREP, GRID 0007, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 61] TL2, THIS IS RFN4: SITREP, GRID 0005, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 62] TL2, THIS IS RFN3: SITREP, GRID 0005, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 63] SL2, THIS IS TL3: SITREP, GRID 0103, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 64] TL1, THIS IS RFN2: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 66] TL3, THIS IS RFN5: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 67] PL1, THIS IS PSG1: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 70] TL2, THIS IS RFN4: SITREP, GRID 0005, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 72] SL1, THIS IS TL2: SITREP, GRID 0006, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 75] TL2, THIS IS RFN3: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 76] SL1, THIS IS TL2: SITREP, GRID 0005, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 78] TL1, THIS IS RFN2: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 79] PL1, THIS IS PSG1: SITREP, GRID 0202, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 80] TL1, THIS IS RFN2: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 81] PL1, THIS IS SL1: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 83] SL2, THIS IS TL3: SITREP, GRID 0203, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 84] TL4, THIS IS RFN8: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 92] SL2, THIS IS TL3: SITREP, GRID 0102, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 94] TL3, THIS IS RFN6: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 97] TL2, THIS IS RFN3: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t= 99] TL4, THIS IS RFN8: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=103] SL2, THIS IS TL4: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=105] TL4, THIS IS RFN8: SITREP, GRID 0005, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=106] TL1, THIS IS RFN1: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=111] TL2, THIS IS RFN3: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=114] SL1, THIS IS TL1: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=119] TL4, THIS IS RFN7: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=121] TL4, THIS IS RFN8: SITREP, GRID 0005, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=123] SL1, THIS IS TL1: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=125] SL2, THIS IS PL1: FORMATION COLUMN. OUT.
[t=125] PL1, THIS IS SL2: WILCO. OUT.
[t=126] TL1, THIS IS RFN2: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=131] SL1 RFN1 RFN2 TL2 TL3 TL4, THIS IS TL1: PREPARE TO BOUND ON MY SIGNAL. OUT.
[t=138] TL1, THIS IS RFN1: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=140] PL1, THIS IS SL2: SITREP, GRID 0210, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=142] PL1, THIS IS SL2: SITREP, GRID 0310, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=143] TL2, THIS IS RFN3: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=147] SL1, THIS IS TL1: SITREP, GRID 0108, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=149] TL4, THIS IS RFN7: SITREP, GRID 0103, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=157] TL1, THIS IS RFN2: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=162] TL1, THIS IS RFN2: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=163] PL1, THIS IS PSG1: SITREP, GRID 0002, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=165] TL2, THIS IS RFN4: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=166] SL2, THIS IS TL4: SITREP, GRID 0103, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=167] PL1, THIS IS SL1: SITREP, GRID 0006, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=169] TL2, THIS IS RFN4: SITREP, GRID 0103, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=171] PL1, THIS IS SL1: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=176] TL2, THIS IS RFN4: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=181] TL3, THIS IS RFN5: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=182] TL4, THIS IS RFN7: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=189] HQ, THIS IS PL1: SITREP, GRID 0211, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=190] PL1, THIS IS SL2: SITREP, GRID 0309, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=191] TL1, THIS IS RFN1: SITREP, GRID 0006, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=192] TL2, THIS IS RFN3: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=193] TL3, THIS IS RFN5: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=205] TL2, THIS IS RFN4: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=217] SL1, THIS IS TL1: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=218] HQ, THIS IS PL1: SITREP, GRID 0611, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=222] TL3, THIS IS RFN6: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=231] PL1, THIS IS PSG1: SITREP, GRID 0203, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=232] TL1, THIS IS RFN2: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=233] TL4, THIS IS RFN8: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=234] TL2, THIS IS RFN4: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=243] SL2, THIS IS TL4: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=244] TL3, THIS IS RFN5: SITREP, GRID 0108, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=245] TL2, THIS IS RFN4: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=247] PL1, THIS IS SL1: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=248] SL2, THIS IS TL4: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=249] PL1, THIS IS SL1: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=251] HQ, THIS IS PL1: SITREP, GRID 0411, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=252] TL3, THIS IS RFN6: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=253] TL2, THIS IS RFN3: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=254] TL1, THIS IS RFN2: SITREP, GRID 0005, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=255] TL1, THIS IS RFN1: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=257] HQ, THIS IS PL1: SITREP, GRID 0311, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=259] TL4, THIS IS RFN7: SITREP, GRID 0103, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=260] TL3, THIS IS RFN6: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=264] PL1, THIS IS PSG1: SITREP, GRID 0102, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=266] TL2, THIS IS RFN3: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=270] PL1, THIS IS PSG1: SITREP, GRID 0002, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=271] TL3, THIS IS RFN6: SITREP, GRID 0103, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=274] PL1, THIS IS PSG1: SITREP, GRID 0102, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=275] SL1, THIS IS TL1: SITREP, GRID 0008, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=277] PL1, THIS IS PSG1: SITREP, GRID 0102, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=280] TL4, THIS IS RFN7: SITREP, GRID 0102, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=282] SL2, THIS IS TL4: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=285] TL4, THIS IS RFN7: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=286] SL2, THIS IS TL3: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=292] TL2, THIS IS RFN4: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=293] TL2, THIS IS RFN3: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=294] TL1, THIS IS RFN1: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=295] SL2, THIS IS TL4: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=296] TL3, THIS IS RFN5: SITREP, GRID 0109, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=299] PL1, THIS IS SL1: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=305] TL4, THIS IS RFN7: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=308] SL2, THIS IS TL4: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=311] SL1, THIS IS TL2: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=312] SL1, THIS IS TL1: SITREP, GRID 0109, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=316] SL2, THIS IS TL3: SITREP, GRID 0007, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=317] SL1, THIS IS TL1: SITREP, GRID 0010, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=323] TL3, THIS IS RFN6: SITREP, GRID 0003, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=324] PL1, THIS IS PSG1: SITREP, GRID 0203, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=325] SL2, THIS IS TL4: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=326] TL1, THIS IS RFN2: SITREP, GRID 0005, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=328] SL2, THIS IS TL4: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=333] SL2, THIS IS TL3: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=334] SL1, THIS IS TL2: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=338] TL3, THIS IS RFN5: SITREP, GRID 0108, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=339] HQ, THIS IS PL1: SITREP, GRID 0411, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=343] TL2, THIS IS RFN3: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=353] PL1, THIS IS PSG1: SITREP, GRID 0102, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=359] PL1, THIS IS SL2: SITREP, GRID 0409, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=362] SL2, THIS IS TL4: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=363] TL3, THIS IS RFN5: SITREP, GRID 0108, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=364] PL1, THIS IS SL2: SITREP, GRID 0409, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=366] TL1, THIS IS RFN1: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=368] TL2, THIS IS RFN3: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=370] TL1, THIS IS RFN2: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=371] TL1, THIS IS RFN1: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=375] HQ, THIS IS PL1: SITREP, GRID 0213, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=376] TL3, THIS IS RFN6: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=381] TL1, THIS IS RFN2: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=385] PL1, THIS IS SL2: SITREP, GRID 0309, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=396] TL4, THIS IS RFN8: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=397] PL1, THIS IS SL2: SITREP, GRID 0310, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=401] HQ, THIS IS PL1: SITREP, GRID 0414, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=411] SL1, THIS IS TL1: SITREP, GRID 0108, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=416] PL1, THIS IS SL1: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=419] TL1, THIS IS RFN2: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=421] SL2, THIS IS TL3: SITREP, GRID 0006, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=423] SL1, THIS IS TL1: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=431] SL1, THIS IS TL2: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=434] TL1, THIS IS RFN1: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=435] TL1, THIS IS RFN2: SITREP, GRID 0005, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=437] TL4, THIS IS RFN8: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=444] PL1, THIS IS PSG1: SITREP, GRID 0102, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=446] SL1, THIS IS TL1: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=448] TL2, THIS IS RFN3: SITREP, GRID 0108, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=451] TL2, THIS IS RFN4: SITREP, GRID 0103, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=453] SL1, THIS IS TL1: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=456] PL1, THIS IS PSG1: SITREP, GRID 0103, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=461] TL1 TL2 RFN6 TL4, THIS IS TL3: PREPARE TO BOUND ON MY SIGNAL. OUT.
[t=464] SL1, THIS IS TL1: SITREP, GRID 0107, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=466] TL1, THIS IS RFN1: SITREP, GRID 0206, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=470] TL1, THIS IS RFN2: SITREP, GRID 0006, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=474] TL3, THIS IS RFN5: SITREP, GRID 0109, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=475] SL2, THIS IS TL3: SITREP, GRID 0101, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=477] TL3, THIS IS RFN5: SITREP, GRID 0109, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=478] SL1 TL1 RFN3 RFN4 TL3 TL4, THIS IS TL2: PREPARE TO BOUND ON MY SIGNAL. OUT.
[t=479] TL1, THIS IS RFN2: SITREP, GRID 0006, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=481] SL2, THIS IS TL3: SITREP, GRID 0102, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=482] SL2, THIS IS TL4: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=484] TL3, THIS IS RFN6: SITREP, GRID 0004, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=485] PL1, THIS IS SL2: SITREP, GRID 0411, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=491] SL2, THIS IS TL3: SITREP, GRID 0002, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=496] TL3, THIS IS RFN6: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=497] SL2, THIS IS TL4: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=499] TL3, THIS IS RFN5: SITREP, GRID 0108, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=502] PL1, THIS IS SL2: SITREP, GRID 0211, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=506] TL4, THIS IS RFN7: SITREP, GRID 0104, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=509] TL1, THIS IS RFN1: SITREP, GRID 0105, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
[t=514] SL1, THIS IS TL1: SITREP, GRID 0106, HEALTH 100%, AMMO 30, IN THE OPEN. OVER.
